id,name,op_id,name_de,name_sl,minint_elettorale,minint_finloc,name_it,prov_name,prov_istat_code,prov_istat_code_num,prov_acr,reg_name,reg_istat_code,reg_istat_code_num,opdm_id,com_catasto_code,com_istat_code,com_istat_code_num,geometry,comune_centr_long,comune_centr_lati,prov_centr_long,prov_centr_lati
1605,Verceia,1863,,,1030770750,1030770750,,Sondrio,014,14,SO,Lombardia,03,3,1633,L749,014075,14075,"MULTIPOLYGON (((9.46458836465266 46.18009976609062, 9.444112106068246 46.18330639590136, 9.444551510758899 46.18567226301782, 9.443994931484072 46.185926447088185, 9.430754203472407 46.188800682345374, 9.42677026761049 46.18966099766045, 9.425452053538532 46.18985652386842, 9.424866180617661 46.18993473435161, 9.42879152918749 46.195683204865986, 9.429201640232101 46.195820073211564, 9.430109743259449 46.196113362523526, 9.431222901809102 46.19648486231867, 9.432511822235018 46.1969736778386, 9.435851297883977 46.19820549294882, 9.444990915449551 46.20164675420913, 9.456620492928824 46.206124304371684, 9.457968000646826 46.206613119891614, 9.459198333780654 46.2067304356164, 9.46918746708149 46.206925961824375, 9.475163370874366 46.20678909347879, 9.477594743495978 46.206613119891614, 9.47979176694924 46.20694551444517, 9.481813028526242 46.207453882585895, 9.485914138972333 46.208900776524885, 9.48746670221264 46.209702433977576, 9.488989971806902 46.21060185453425, 9.494585058201212 46.21175545916128, 9.50574593734379 46.2137302738618, 9.507122738707833 46.210719170259026, 9.506097461096312 46.20759075093147, 9.507386381522226 46.20227243807464, 9.491245582552253 46.19398212685663, 9.48981019389612 46.19368883754467, 9.486998003875943 46.19456870548055, 9.479410949550674 46.19451004761815, 9.474225974200973 46.18840962992943, 9.473757275864278 46.18708005171522, 9.472116831685842 46.183697448317304, 9.470505681153448 46.18240697534469, 9.468865236975011 46.18160531789201, 9.46652174529153 46.180725449956135, 9.46458836465266 46.18009976609062)))",9.467350928383276,46.196818059846876,9.912007913982093,46.29707719352014
1606,Vervio,1864,,,1030770760,1030770760,,Sondrio,014,14,SO,Lombardia,03,3,1634,L799,014076,14076,"MULTIPOLYGON (((10.242510428984083 46.25244446304024, 10.230587915044374 46.23936375972691, 10.225022122296108 46.24280502098722, 10.223264503533496 46.24636359797231, 10.222327106860105 46.24747809735775, 10.217903766307534 46.25144727937958, 10.217552242555012 46.25168191082915, 10.216849195049969 46.25207296324509, 10.215911798376576 46.25244446304024, 10.213656187631226 46.25267909448981, 10.20876414874196 46.254575698707136, 10.205278204862783 46.256491855545256, 10.190162683504331 46.25670693437403, 10.189078818600722 46.25750859182671, 10.182487748240932 46.257449933964324, 10.17996849468119 46.257430381343525, 10.176336082571796 46.257899644242656, 10.176131027049491 46.258877275282515, 10.173758241719966 46.2638631935858, 10.172996606922835 46.265446955870374, 10.172293559417792 46.26624861332306, 10.163476171958695 46.27448026667868, 10.165409552597566 46.27559476606412, 10.166200481040741 46.276044476342456, 10.167342933236439 46.2764550813792, 10.169979361380355 46.27739360717746, 10.171268281806269 46.27688523903673, 10.172674376816357 46.27649418662079, 10.174431995578967 46.27637687089601, 10.17645325715597 46.27637687089601, 10.17838663779484 46.2764355287584, 10.180144256557451 46.27676792331195, 10.182253399072584 46.27731539669427, 10.187145437961851 46.27903602732442, 10.189020231308636 46.279876790018704, 10.18981115975181 46.28050247388421, 10.195552714376337 46.27627910779202, 10.2009134516023 46.27440205619549, 10.213128902002444 46.26978763768735, 10.214681465242748 46.26924016430503, 10.226311042722022 46.26554471897436, 10.231847541824244 46.26484082462566, 10.23372233517103 46.26476261414247, 10.235040549242989 46.264919035108846, 10.236241588730772 46.264899482488055, 10.243652881179779 46.26280735206275, 10.244560984207128 46.26233808916362, 10.246230722031608 46.26081298474144, 10.249042912051785 46.25817338093382, 10.248310570900697 46.257449933964324, 10.242510428984083 46.25244446304024)))",10.207211527173651,46.26222343268487,9.912007913982093,46.29707719352014
1607,Villa di Chiavenna,1865,,,1030770770,1030770770,,Sondrio,014,14,SO,Lombardia,03,3,1635,L907,014077,14077,"MULTIPOLYGON (((9.549364176302575 46.302342751314676, 9.548133843168747 46.30111093620445, 9.547518676601833 46.30062212068452, 9.546551986282397 46.30013330516459, 9.545585295962962 46.299879121094236, 9.521125101516631 46.29553843927726, 9.519982649320934 46.29551888665646, 9.51869372889502 46.29544067617327, 9.51743410211515 46.29536246569008, 9.51661388002593 46.29497141327413, 9.512952174270492 46.293035703815214, 9.508909651116488 46.28992683710846, 9.506126754742354 46.287306785921636, 9.505540881821485 46.28660289157294, 9.5050135961927 46.285996760328224, 9.502933747323613 46.28464762949322, 9.490864765153686 46.28294655148386, 9.487788932319118 46.28275102527589, 9.4869687102299 46.28279013051748, 9.485650496157943 46.283161630312634, 9.48254536967733 46.284178366594084, 9.480406933516154 46.290102810695636, 9.474020918678669 46.30437622387759, 9.473259283881537 46.30523653919266, 9.47261482366858 46.306077301886944, 9.471970363455624 46.306996275064414, 9.471706720641231 46.307524195825934, 9.471618839703101 46.30814987969145, 9.471648133349145 46.31141516736458, 9.471413784180797 46.31438716572575, 9.471325903242667 46.31516927055764, 9.471062260428274 46.316244664701486, 9.47068144302971 46.31708542739576, 9.470212744693013 46.31802395319403, 9.467312673734705 46.32357689750043, 9.46435401548431 46.32553215958015, 9.463182269642571 46.32623605392885, 9.462215579323136 46.326568448482405, 9.461395357233917 46.32627515917044, 9.460721603374916 46.326118738204066, 9.460545841498655 46.326079632962475, 9.460165024100089 46.326118738204066, 9.459198333780654 46.333529181486206, 9.459139746488567 46.334135312730915, 9.459051865550435 46.33931675724217, 9.45908115919648 46.34090051952675, 9.459608444825262 46.34211278201617, 9.463445912456962 46.34441999127024, 9.474899728059974 46.35447003836, 9.484683805838506 46.36393350682584, 9.4876424640889 46.36663176849585, 9.49364766152782 46.365360848144036, 9.49455576455517 46.364989348348885, 9.496049740503388 46.364031269929825, 9.497338660929302 46.36289721792359, 9.498715462293347 46.36148942922619, 9.508323778195617 46.34909306764077, 9.510139984250316 46.34367699167995, 9.511487491968317 46.33890615220543, 9.513889570943885 46.333235892174244, 9.516467411795713 46.33249289258395, 9.517551276699324 46.33131973533612, 9.517756332221628 46.330439867400244, 9.517756332221628 46.32993149925952, 9.517727038575584 46.32920805229002, 9.518019975036019 46.328015342421395, 9.518635141602934 46.32723323758951, 9.525401973838983 46.32040937293129, 9.528741449487944 46.31710498001656, 9.534190067652036 46.31215816695487, 9.537119432256388 46.30965543149283, 9.54215793937587 46.30609685450774, 9.544267081891004 46.30484548677672, 9.546434811698223 46.303711434770484, 9.549364176302575 46.302342751314676)))",9.49612361165436,46.32157072979735,9.912007913982093,46.29707719352014
1608,Villa di Tirano,1866,,,1030770780,1030770780,,Sondrio,014,14,SO,Lombardia,03,3,1636,L908,014078,14078,"MULTIPOLYGON (((10.134739105190013 46.22632216165519, 10.13646743030658 46.2262243985512, 10.139367501264887 46.22604842496403, 10.140597834398715 46.22593110923925, 10.142706976913848 46.224757951991414, 10.151172840620422 46.21752348229645, 10.151788007187335 46.21642853553181, 10.151963769063597 46.21462969441847, 10.151788007187335 46.21404311579455, 10.151758713541291 46.21386714220738, 10.151143546974378 46.21247890613078, 10.150235443947029 46.21040632832627, 10.147335372988723 46.20264393786979, 10.14707173017433 46.200062991924554, 10.149854626548464 46.190188918421974, 10.156035585863645 46.18567226301782, 10.158789188591733 46.18465552673637, 10.16268524351552 46.18383431666289, 10.164501449570219 46.18352147473013, 10.172264265771748 46.18287623824382, 10.17369965442788 46.18277847513984, 10.17487140026962 46.18293489610622, 10.176658312678274 46.1837170009381, 10.179763439158886 46.184068948112454, 10.180437193017887 46.184108053354045, 10.181316002399193 46.184049395491655, 10.18213622448841 46.18338460638455, 10.18430395429563 46.1816444231336, 10.186002985766153 46.18021708181541, 10.186588858687024 46.17965005581229, 10.18322008939202 46.17898526670518, 10.182692803763237 46.1788483983596, 10.18029072478767 46.17826181973569, 10.179909907389105 46.17794897780293, 10.179587677282626 46.177557925386985, 10.17920685988406 46.1767953731759, 10.178679574255277 46.17554400544488, 10.178269463210668 46.17452726916342, 10.177654296643754 46.172904401637254, 10.176218907987622 46.16893521961543, 10.176043146111361 46.16827043050832, 10.164823679676697 46.161602986816476, 10.159375061512604 46.15954996163277, 10.158935656821951 46.15956951425357, 10.157734617334167 46.159334882804, 10.1444938893225 46.15675393685877, 10.137580588856233 46.15532659554058, 10.1354714463411 46.15491599050384, 10.133362303825969 46.15477912215825, 10.131809740585663 46.15468135905427, 10.130432939221617 46.154661806433474, 10.128177328476268 46.15485733264144, 10.127503574617267 46.15497464836623, 10.127064169926614 46.15522883243659, 10.126156066899265 46.15593272678529, 10.123519638755349 46.15800530458979, 10.122816591250306 46.15906114611284, 10.122084250099217 46.16060580315582, 10.121556964470434 46.16097730295097, 10.109077871255899 46.17223961253015, 10.110718315434337 46.17345187501957, 10.111392069293336 46.173745164331535, 10.112270878674641 46.17409711150589, 10.113032513471772 46.17437084819704, 10.115727528907776 46.175192058270525, 10.117631615900605 46.175661321169656, 10.120590274150999 46.176521636484736, 10.121000385195607 46.17685403103829, 10.121117559779782 46.17697134676307, 10.121586258116478 46.177538372766186, 10.122611535728 46.17910258242996, 10.125716662208612 46.18379521142129, 10.125687368562568 46.18387342190448, 10.125628781270482 46.18432313218282, 10.121000385195607 46.20524443643581, 10.11977005206178 46.207043277549154, 10.116869981103473 46.21044543356787, 10.11584470349195 46.21150127509092, 10.114907306818557 46.21238114302679, 10.113325449932208 46.21349564241223, 10.108697053857334 46.217699455883626, 10.105621221022766 46.222392084874954, 10.103717134029937 46.22534453061533, 10.10298479287885 46.226674108829535, 10.102340332665893 46.22825787111411, 10.108960696671724 46.225716030410474, 10.113589092746599 46.225657372548085, 10.117221504855994 46.225579162064896, 10.118979123618605 46.22534453061533, 10.119330647371127 46.22505124130337, 10.11968217112365 46.224816609853804, 10.120385218628694 46.22452332054185, 10.12094179790352 46.224327794333874, 10.122377186559653 46.22397584715952, 10.123285289587 46.223780320951555, 10.132659256320924 46.2255400568233, 10.134739105190013 46.22632216165519)))",10.13999626339011,46.18774876344679,9.912007913982093,46.29707719352014
1609,Abbiategrasso,1867,,,1030490020,1030490020,,Milano,015,15,MI,Lombardia,03,3,1637,A010,015002,15002,"MULTIPOLYGON (((8.918232572295175 45.42102792150195, 8.921894278050612 45.41739113403368, 8.930740959155752 45.406402561145654, 8.934929950539974 45.40159261642955, 8.935310767938539 45.401162458772006, 8.936921918470933 45.39995019628258, 8.953326360255298 45.401299327117584, 8.95417587599056 45.40137753760077, 8.958657803835216 45.401788142637514, 8.96026895436761 45.40206187932868, 8.960503303535958 45.395668172327994, 8.961880104900002 45.38634157220773, 8.95593349475317 45.382939416189025, 8.954673867973298 45.38403436295366, 8.951978852537296 45.38591141455019, 8.950894987633687 45.38645888793252, 8.948903019702728 45.385324835926276, 8.94884443241064 45.38483602040635, 8.94884443241064 45.38473825730237, 8.949811122730077 45.38413212605765, 8.951978852537296 45.384014810332864, 8.954029407760341 45.38276344260185, 8.955142566309995 45.3817076010788, 8.95660724861217 45.38002607569024, 8.956695129550301 45.379732786378284, 8.954146582344515 45.37486418379978, 8.953736471299907 45.37466865759181, 8.953472828485515 45.374609999729415, 8.951978852537296 45.37425805255507, 8.951305098678295 45.37447313138384, 8.951100043155991 45.37480552593739, 8.95042628929699 45.376017788426815, 8.950133352836556 45.37703452470827, 8.948258559489771 45.38266567949786, 8.94776056750703 45.383525994812935, 8.947701980214944 45.38350644219214, 8.944596853734332 45.382528811152284, 8.941345259023503 45.38082773314292, 8.939529052968805 45.38286120570584, 8.938708830879587 45.3837801788833, 8.937624965975976 45.38489467826874, 8.936687569302585 45.385833204067005, 8.9348127759558 45.384992441372724, 8.934549133141408 45.384796915164756, 8.932029879581666 45.382039995632354, 8.932205641457928 45.380612654314156, 8.922802381077961 45.37621331463479, 8.91386781903469 45.373143553169626, 8.89740478995824 45.36446218953567, 8.892249108254582 45.36084495468819, 8.890608664076145 45.35924163978282, 8.890081378447363 45.35851819281333, 8.891721822625799 45.354549010791494, 8.892952155759625 45.35194851222547, 8.89347944138841 45.351713880775904, 8.89415319524741 45.35149880194713, 8.895266353797062 45.35134238098075, 8.897023972559673 45.35124461787677, 8.89749267089637 45.351166407393585, 8.901154376651808 45.34948488200502, 8.901476606758287 45.34923069793466, 8.902648352600027 45.348233514274, 8.902970582706505 45.347920672341246, 8.905812066372727 45.34436209535616, 8.906134296479205 45.343736411490646, 8.906368645647554 45.34293475403796, 8.906720169400074 45.34178114941093, 8.90751109784325 45.341370544374186, 8.911289978182863 45.34158562320296, 8.911993025687906 45.341996228239694, 8.914248636433257 45.34389283245702, 8.915039564876432 45.341937570377304, 8.919169968968566 45.33652149441648, 8.925497396513965 45.32778147292014, 8.925614571098139 45.327253552158616, 8.924999404531224 45.32608039491078, 8.923974126919703 45.32484857980056, 8.920986175023264 45.32154418688583, 8.920488183040524 45.32115313446989, 8.919580080013175 45.32052745060438, 8.912285962148342 45.323206159653594, 8.911817263811646 45.32340168586157, 8.911231390890775 45.323636317311134, 8.909590946712338 45.324516185247006, 8.906280764709422 45.32637368422274, 8.905987828248987 45.32676473663868, 8.906280764709422 45.32711668381303, 8.906895931276336 45.32776192029934, 8.907540391489293 45.328231183198476, 8.908302026286425 45.328778656580795, 8.908946486499381 45.329208814238335, 8.909649534004426 45.329697629758265, 8.91076269255408 45.330636155556526, 8.911055629014514 45.33104676059327, 8.911202097244733 45.33143781300921, 8.911172803598689 45.33173110232117, 8.91093845443034 45.332122154737114, 8.9104404624476 45.332552312394654, 8.9097667085886 45.33286515432741, 8.908946486499381 45.33317799626016, 8.89699467891363 45.33773375690591, 8.885833799771053 45.34051022905911, 8.87812957086161 45.34160517582375, 8.870220286429863 45.342406833276435, 8.866997985365076 45.3426610173468, 8.866089882337729 45.34313028024594, 8.864010033468638 45.351146854772786, 8.864302969929074 45.35288703802374, 8.864713080973683 45.35323898519808, 8.865416128478728 45.35390377430519, 8.86644140609025 45.35470543175787, 8.866763636196728 45.354959615828236, 8.867788913808251 45.35615232569687, 8.86793538203847 45.35738414080709, 8.867320215471555 45.358615955917315, 8.866148469629815 45.3594371659908, 8.864888842849943 45.35988687626913, 8.863804977946334 45.36027792868507, 8.862486763874376 45.360551665376235, 8.86242817658229 45.360551665376235, 8.861725129077245 45.36070808634261, 8.861578660847028 45.36074719158421, 8.859733161146286 45.36156840165769, 8.851443059315974 45.366261030649014, 8.85050566264258 45.36682805665213, 8.84983190878358 45.3677665824504, 8.847927821790753 45.37202905378419, 8.847547004392187 45.373280421515204, 8.846961131471316 45.37828589243929, 8.846258083966273 45.38600917765418, 8.846785369595056 45.387729808284334, 8.847634885330317 45.39033030685036, 8.842889314671268 45.39383022597306, 8.842186267166225 45.398953012621924, 8.849070273986449 45.40204232670788, 8.87136273862556 45.41193595283126, 8.881791276617049 45.41508392477961, 8.883168077981093 45.41510347740041, 8.884076181008442 45.414790635467654, 8.884281236530747 45.41457555663888, 8.88521863320414 45.4137347939446, 8.886038855293357 45.41265939980076, 8.88630249810775 45.4123661104888, 8.888470227914969 45.41326553104547, 8.893977433371148 45.41741068665448, 8.89558858390354 45.41592468747389, 8.896086575886281 45.41543587195396, 8.90358574927342 45.4165503713394, 8.9045817332389 45.41678500278896, 8.907686859719512 45.41770397596643, 8.908419200870599 45.41952236970057, 8.910235406925295 45.420773737431595, 8.912168787564168 45.42114523722674, 8.915420382274997 45.42159494750507, 8.916240604364216 45.420832395293985, 8.918232572295175 45.42102792150195)))",8.895200491155824,45.38188173118227,9.12306504029173,45.46152406392706
1610,Albairate,1870,,,1030490050,1030490050,,Milano,015,15,MI,Lombardia,03,3,1638,A127,015005,15005,"MULTIPOLYGON (((8.957925462684129 45.44366985638511, 8.959888136969044 45.44349388279793, 8.962436684174829 45.440052621537625, 8.966684262851137 45.43166454721563, 8.966772143789267 45.42859478575047, 8.96653779462092 45.42540770856053, 8.96603980263818 45.42177092109225, 8.965981215346094 45.420891053156375, 8.966010508992136 45.42051955336123, 8.96779742140079 45.418525186039915, 8.968061064215183 45.41832965983194, 8.972806634874232 45.417136949963314, 8.973275333210927 45.41651126609781, 8.974622840928928 45.412952689112714, 8.970931841527447 45.411975058072855, 8.970082325792184 45.41457555663888, 8.968383294321661 45.413813004427794, 8.96770954046266 45.413363294149455, 8.967475191294312 45.41275716290474, 8.9668600247274 45.41046950627147, 8.966801437435311 45.410039348613935, 8.967680246816617 45.40655898211203, 8.970433849544706 45.40706735025276, 8.972191468307317 45.40802542867182, 8.972835928520274 45.4060701665921, 8.9720450000771 45.40315682609332, 8.967738834108705 45.402589800090205, 8.967006492957616 45.402511589607016, 8.966420620036747 45.40345011540528, 8.966215564514442 45.40389982568362, 8.96577615982379 45.40476014099869, 8.965248874195005 45.4047014831363, 8.96419430293744 45.40460372003231, 8.964047834707221 45.404584167411514, 8.963608430016569 45.40454506216992, 8.960503303535958 45.4032741418181, 8.96026895436761 45.40206187932868, 8.958657803835216 45.401788142637514, 8.95417587599056 45.40137753760077, 8.953326360255298 45.401299327117584, 8.936921918470933 45.39995019628258, 8.935310767938539 45.401162458772006, 8.934929950539974 45.40159261642955, 8.930740959155752 45.406402561145654, 8.921894278050612 45.41739113403368, 8.918232572295175 45.42102792150195, 8.916064842487954 45.422337947095365, 8.915420382274997 45.422826762615294, 8.915742612381475 45.423256920272834, 8.915801199673563 45.42329602551443, 8.916064842487954 45.42345244648081, 8.917265881975737 45.42384349889675, 8.920048778349871 45.424606051107844, 8.921806397112482 45.4249384456614, 8.923564015875092 45.42521218235255, 8.92362260316718 45.42523173497335, 8.92470646807079 45.426952365603505, 8.924501412548485 45.42783223353938, 8.924062007857833 45.428790311958444, 8.922714500139831 45.43139081052447, 8.921542754298091 45.43195783652759, 8.92095688137722 45.431977389148386, 8.920429595748438 45.43320920425861, 8.92028312751822 45.43835154352827, 8.923095317538396 45.43934872718893, 8.938122957958717 45.444158671905036, 8.938122957958717 45.445155855565694, 8.938445188065195 45.44601617088077, 8.941696782776024 45.44902727448354, 8.942311949342939 45.448362485376435, 8.943688750706983 45.44625080233033, 8.944538266442246 45.44503853984091, 8.949781829084033 45.44204698885894, 8.954029407760341 45.44173414692619, 8.956197137567562 45.44269222534525, 8.957925462684129 45.44366985638511)))",8.945451637212045,45.422535662878154,9.12306504029173,45.46152406392706
1611,Arconate,1872,,,1030490070,1030490070,,Milano,015,15,MI,Lombardia,03,3,1639,A375,015007,15007,"MULTIPOLYGON (((8.848367226481406 45.55431813747643, 8.849128861278537 45.55228466491352, 8.852263281405191 45.5496059558643, 8.854723947672847 45.54954729800191, 8.854811828610977 45.54958640324351, 8.858912939057069 45.54833503551249, 8.863160517733377 45.54391614321232, 8.865035311080161 45.54025980312324, 8.86535754118664 45.53803080435237, 8.864859549203901 45.53468730619605, 8.861315018032636 45.5308158872782, 8.853903725583628 45.531597992110086, 8.85542699517789 45.532125912871614, 8.855368407885804 45.53322085963625, 8.847781353560535 45.52960362478878, 8.847312655223838 45.52934944071841, 8.84789852814471 45.52807852036659, 8.844559052495748 45.52643610021963, 8.84206909258205 45.52581041635412, 8.832402189387693 45.52518473248861, 8.831699141882648 45.52577131111252, 8.831435499068258 45.52631878449485, 8.831142562607821 45.52764836270905, 8.83128903083804 45.52903659878565, 8.827598031436557 45.52923212499363, 8.819718040650853 45.52823494133297, 8.815646223850806 45.52719865243072, 8.815646223850806 45.529329888097614, 8.819483691482505 45.53760064669483, 8.819835215235027 45.53838275152671, 8.82027461992568 45.53877380394266, 8.822618111609161 45.54061175029759, 8.82487372235451 45.541081013196724, 8.826982864869644 45.53979054022411, 8.829443531137299 45.54280164382688, 8.829326356553125 45.54671216798632, 8.83038092781069 45.5510332971825, 8.832197133865389 45.55619518907296, 8.832812300432302 45.55760297777036, 8.837089172754654 45.55682087293847, 8.839696307252526 45.559088976950946, 8.845379274584968 45.56034034468196, 8.845701504691446 45.56041855516515, 8.84640455219649 45.55989063440363, 8.846609607718795 45.55948002936689, 8.846551020426707 45.55881524025978, 8.84690254417923 45.55766163563275, 8.846492433134621 45.556292952176946, 8.844969163540359 45.55560861044904, 8.844588346141792 45.55423992699324, 8.844764108018053 45.55396619030208, 8.845789385629576 45.5538488745773, 8.847371242515926 45.55396619030208, 8.847752059914491 45.554063953406065, 8.848367226481406 45.55431813747643)))",8.84153923347153,45.540278614044716,9.12306504029173,45.46152406392706
1612,Arese,1874,,,1030490090,1030490090,,Milano,015,15,MI,Lombardia,03,3,1640,A389,015009,15009,"MULTIPOLYGON (((9.082218402846737 45.559636450333265, 9.086905386213699 45.55529576851629, 9.089073116020918 45.553203638090984, 9.089746869879919 45.55201092822236, 9.08983475081805 45.551815402014384, 9.091885306041094 45.547005457298276, 9.087315497258308 45.54440495873225, 9.08708114808996 45.541902223270206, 9.08793066382522 45.53941904042897, 9.08793066382522 45.53936038256657, 9.088545830392135 45.53781572552359, 9.088692298622352 45.53746377834925, 9.09042062373892 45.53521522695757, 9.09068426655331 45.534902385024814, 9.091152964890007 45.53449177998807, 9.096045003779274 45.530776782036604, 9.096865225868491 45.53038572962066, 9.092939877298662 45.528762862094496, 9.088955941436744 45.52960362478878, 9.08215981555465 45.53093320300298, 9.082189109200694 45.53048349272465, 9.076711197390557 45.53738556786606, 9.072580793298423 45.546125589362404, 9.062913890104065 45.55287124353743, 9.058109732152928 45.554181269130844, 9.055473304009013 45.55392708506049, 9.053334867847838 45.55371200623171, 9.051782304607531 45.55353603264454, 9.048735765419007 45.55554995258665, 9.04817918614418 45.558717477155795, 9.04885294000318 45.55989063440363, 9.05477025650397 45.56692957789062, 9.062269429891108 45.5691585766615, 9.063763405839326 45.56931499762788, 9.064173516883935 45.56931499762788, 9.064554334282501 45.56929544500708, 9.068772619312766 45.563331895663936, 9.06680994502785 45.562491132969654, 9.066194778460938 45.562491132969654, 9.065315969079633 45.56245202772806, 9.064642215220632 45.56239336986567, 9.064612921574588 45.5621978436577, 9.064642215220632 45.561572159792185, 9.064759389804806 45.560614081373124, 9.069270611295506 45.55959734509167, 9.075685919779035 45.55942137150449, 9.079845617517213 45.5593431610213, 9.081866879094214 45.55946047674609, 9.082042640970476 45.55948002936689, 9.082218402846737 45.559636450333265)))",9.073462907563462,45.550817229514244,9.12306504029173,45.46152406392706
1613,Arluno,1875,,,1030490100,1030490100,,Milano,015,15,MI,Lombardia,03,3,1641,A413,015010,15010,"MULTIPOLYGON (((8.967182254833878 45.52350320710005, 8.96811965150727 45.52188033957388, 8.968031770569139 45.521841234332285, 8.964604413982048 45.519964182735755, 8.961059882810783 45.51679665816661, 8.962260922298569 45.510696240477884, 8.970814666943273 45.50838903122382, 8.980598744721805 45.506863926801636, 8.980920974828283 45.506746611076856, 8.982444244422545 45.50490866472192, 8.982590712652764 45.50461537540996, 8.977200681780758 45.504048349406844, 8.974622840928928 45.50346177078293, 8.975706705832538 45.50176069277357, 8.974359198114538 45.50064619338813, 8.971049016111621 45.49980543069385, 8.9630225570957 45.503539981266115, 8.962963969803612 45.504576270168364, 8.962700326989221 45.50467403327235, 8.961938692192088 45.50490866472192, 8.961792223961872 45.504947769963515, 8.96144070020935 45.5050259804467, 8.960708359058263 45.50518240141308, 8.960122486137392 45.50522150665467, 8.960093192491348 45.50512374355069, 8.959448732278391 45.502757876434224, 8.959009327587738 45.50029424621378, 8.959478025924435 45.498906010137176, 8.954029407760341 45.49968811496907, 8.951832384307078 45.499414378277905, 8.947731273860988 45.49786972123493, 8.944186742689723 45.49550385411847, 8.943542282476766 45.49325530272679, 8.943512988830722 45.4932161974852, 8.943366520600504 45.49270782934447, 8.942809941325677 45.4910849618183, 8.942341242988983 45.48981404146648, 8.939177529216282 45.4862359118606, 8.938328013481021 45.48649009593096, 8.934490545849322 45.48711577979647, 8.931854117705406 45.48744817435002, 8.931180363846405 45.48752638483321, 8.928016650073706 45.489559857396124, 8.927225721630531 45.49102630395591, 8.921249817837655 45.497498221439784, 8.918642683339783 45.499394825657106, 8.917441643852 45.50191711373995, 8.918144691357043 45.507802452599904, 8.918086104064956 45.51394197553022, 8.91477592206204 45.516288290025884, 8.914072874556995 45.51763742086089, 8.925585277452095 45.52285797061374, 8.928426761118315 45.524031127861576, 8.931912704997492 45.525243390351, 8.93815225160476 45.524637259106285, 8.94591506780629 45.52446128551911, 8.946295885204856 45.5245394960023, 8.951568741492688 45.52649475808202, 8.953033423794862 45.52747238912188, 8.955962788399214 45.5273355207763, 8.953912233176167 45.52582996897492, 8.955054685371865 45.52432441717353, 8.961704343023742 45.524637259106285, 8.965922628054006 45.52551712704216, 8.967182254833878 45.52350320710005)))",8.94208405012245,45.50885726797319,9.12306504029173,45.46152406392706
1614,Assago,1876,,,1030490110,1030490110,,Milano,015,15,MI,Lombardia,03,3,1642,A473,015011,15011,"MULTIPOLYGON (((9.15779600963899 45.40286353678136, 9.156477795567032 45.4032936944389, 9.14268048828054 45.39807314468605, 9.1390187825251 45.3907995697495, 9.13893090158697 45.38950909677688, 9.138872314294883 45.38876609718658, 9.137847036683361 45.38505109923512, 9.13717328282436 45.38336957384656, 9.136411648027229 45.38198133776996, 9.134976259371097 45.38002607569024, 9.123141626369518 45.38510975709751, 9.120270849057254 45.392852594933196, 9.11429494526438 45.40808408653421, 9.114353532556466 45.40845558632936, 9.114353532556466 45.40855334943335, 9.11438282620251 45.408631559916536, 9.11496869912338 45.410156664338714, 9.12106177750043 45.41346105725344, 9.123346681891823 45.41414539898134, 9.131519609137962 45.41598334533628, 9.132954997794094 45.41451689877649, 9.133394402484747 45.41418450422294, 9.135620719584054 45.414692872363666, 9.136060124274707 45.414810188088445, 9.137847036683361 45.41537721409156, 9.136323767089099 45.41715650258411, 9.144320932458976 45.418114581003174, 9.14552197194676 45.41743023927527, 9.147221003417283 45.4158073717491, 9.149593788746808 45.415201240504395, 9.151995867722375 45.41633529251063, 9.154134303883552 45.41563139816193, 9.157356604948337 45.41242476835119, 9.159172811003035 45.40808408653421, 9.15779600963899 45.40286353678136)))",9.134871314207121,45.402403691695795,9.12306504029173,45.46152406392706
